datetime,ets150d0,erefaod0
2017-08-26 00:00:00+00:00,2.36,4.1
2017-08-27 00:00:00+00:00,1.5,3.3
2017-08-28 00:00:00+00:00,2.88,4.0
2017-08-29 00:00:00+00:00,4.19,4.8
2017-08-30 00:00:00+00:00,4.97,5.1
2017-08-31 00:00:00+00:00,0.39,2.0
2017-09-01 00:00:00+00:00,0.29,1.6
2017-09-02 00:00:00+00:00,0.32,1.2
2017-09-03 00:00:00+00:00,0.94,2.3
2017-09-04 00:00:00+00:00,1.72,2.8
2017-09-05 00:00:00+00:00,1.97,3.3
2017-09-06 00:00:00+00:00,1.32,2.9
2017-09-07 00:00:00+00:00,2.68,3.4
2017-09-08 00:00:00+00:00,2.3,2.8
2017-09-09 00:00:00+00:00,0.31,1.3
2017-09-10 00:00:00+00:00,0.34,1.2
2017-09-11 00:00:00+00:00,0.99,2.3
2017-09-12 00:00:00+00:00,0.56,1.7
2017-09-13 00:00:00+00:00,1.2,2.7
2017-09-14 00:00:00+00:00,0.4,1.9
2017-09-15 00:00:00+00:00,1.07,1.9
2017-09-16 00:00:00+00:00,0.54,1.7
2017-09-17 00:00:00+00:00,0.9,2.0
2017-09-18 00:00:00+00:00,1.36,2.3
2017-09-19 00:00:00+00:00,0.43,1.6
2017-09-20 00:00:00+00:00,0.59,1.5
2017-09-21 00:00:00+00:00,2.46,2.6
2017-09-22 00:00:00+00:00,2.35,2.5
2017-09-23 00:00:00+00:00,1.69,2.4
2017-09-24 00:00:00+00:00,1.33,2.1
2017-09-25 00:00:00+00:00,1.73,2.4
2017-09-26 00:00:00+00:00,1.12,2.2
2017-09-27 00:00:00+00:00,0.64,1.9
2017-09-28 00:00:00+00:00,1.32,2.3
2017-09-29 00:00:00+00:00,0.46,1.4
2017-09-30 00:00:00+00:00,1.3,2.6
2017-10-01 00:00:00+00:00,0.97,2.0
2017-10-02 00:00:00+00:00,0.41,1.3
2017-10-03 00:00:00+00:00,0.32,1.1
2017-10-04 00:00:00+00:00,0.55,1.6
2017-10-05 00:00:00+00:00,2.53,2.8
2017-10-06 00:00:00+00:00,0.84,2.2
2017-10-07 00:00:00+00:00,1.31,1.5
2017-10-08 00:00:00+00:00,0.18,0.9
2017-10-09 00:00:00+00:00,0.69,1.5
2017-10-10 00:00:00+00:00,0.99,1.5
2017-10-11 00:00:00+00:00,1.54,1.7
2017-10-12 00:00:00+00:00,1.6,1.9
2017-10-13 00:00:00+00:00,1.64,1.9
2017-10-14 00:00:00+00:00,1.76,2.0
2017-10-15 00:00:00+00:00,1.85,2.1
2017-10-16 00:00:00+00:00,2.01,2.3
2017-10-17 00:00:00+00:00,2.04,2.2
2017-10-18 00:00:00+00:00,2.3,2.3
2017-10-19 00:00:00+00:00,2.49,2.7
2017-10-20 00:00:00+00:00,2.2,2.5
2017-10-21 00:00:00+00:00,1.05,1.6
2017-10-22 00:00:00+00:00,0.31,1.4
2017-10-23 00:00:00+00:00,0.17,0.7
2017-10-24 00:00:00+00:00,0.69,1.0
2017-10-25 00:00:00+00:00,1.38,1.5
2017-10-26 00:00:00+00:00,1.39,1.4
2017-10-27 00:00:00+00:00,0.21,1.4
2017-10-28 00:00:00+00:00,1.0,1.0
2017-10-29 00:00:00+00:00,0.19,1.3
2017-10-30 00:00:00+00:00,1.08,1.2
2017-10-31 00:00:00+00:00,1.19,1.0
2017-11-01 00:00:00+00:00,0.87,1.0
2017-11-02 00:00:00+00:00,0.35,0.7
2017-11-03 00:00:00+00:00,1.28,1.4
2017-11-04 00:00:00+00:00,1.55,2.6
2017-11-05 00:00:00+00:00,0.2,1.4
2017-11-06 00:00:00+00:00,0.18,0.8
2017-11-07 00:00:00+00:00,0.37,0.7
2017-11-08 00:00:00+00:00,0.16,0.5
2017-11-09 00:00:00+00:00,0.13,0.5
2017-11-10 00:00:00+00:00,0.19,0.6
2017-11-11 00:00:00+00:00,0.11,0.5
2017-11-12 00:00:00+00:00,0.11,0.6
2017-11-13 00:00:00+00:00,0.2,1.1
2017-11-14 00:00:00+00:00,0.82,0.5
2017-11-15 00:00:00+00:00,0.77,0.5
2017-11-16 00:00:00+00:00,0.4,0.3
2017-11-17 00:00:00+00:00,0.48,0.4
2017-11-18 00:00:00+00:00,0.61,0.4
2017-11-19 00:00:00+00:00,0.07,0.4
2017-11-20 00:00:00+00:00,0.23,0.5
2017-11-21 00:00:00+00:00,0.19,0.7
2017-11-22 00:00:00+00:00,0.93,1.2
2017-11-23 00:00:00+00:00,0.84,1.9
2017-11-24 00:00:00+00:00,0.54,1.3
2017-11-25 00:00:00+00:00,0.19,1.8
2017-11-26 00:00:00+00:00,0.35,1.0
2017-11-27 00:00:00+00:00,0.6,0.4
2017-11-28 00:00:00+00:00,0.18,0.5
2017-11-29 00:00:00+00:00,0.08,0.4
2017-11-30 00:00:00+00:00,0.16,0.6
2017-12-01 00:00:00+00:00,0.59,0.3
2017-12-02 00:00:00+00:00,0.72,0.4
2017-12-03 00:00:00+00:00,0.63,0.4
2017-12-04 00:00:00+00:00,0.08,0.3
2017-12-05 00:00:00+00:00,0.26,0.2
2017-12-06 00:00:00+00:00,0.42,0.3
2017-12-07 00:00:00+00:00,0.72,0.7
2017-12-08 00:00:00+00:00,0.16,1.1
2017-12-09 00:00:00+00:00,0.29,0.6
2017-12-10 00:00:00+00:00,0.15,1.3
2017-12-11 00:00:00+00:00,0.12,1.2
2017-12-12 00:00:00+00:00,0.04,0.3
2017-12-13 00:00:00+00:00,0.31,0.7
2017-12-14 00:00:00+00:00,0.07,0.6
2017-12-15 00:00:00+00:00,0.15,0.1
2017-12-16 00:00:00+00:00,0.06,0.3
2017-12-17 00:00:00+00:00,0.08,0.3
2017-12-18 00:00:00+00:00,0.14,0.4
2017-12-19 00:00:00+00:00,0.07,0.4
2017-12-20 00:00:00+00:00,0.15,0.1
2017-12-21 00:00:00+00:00,0.23,0.2
2017-12-22 00:00:00+00:00,0.03,0.2
2017-12-23 00:00:00+00:00,0.12,0.2
2017-12-24 00:00:00+00:00,0.32,0.3
2017-12-25 00:00:00+00:00,0.46,0.6
2017-12-26 00:00:00+00:00,0.33,1.3
2017-12-27 00:00:00+00:00,0.11,1.4
2017-12-28 00:00:00+00:00,0.11,1.0
2017-12-29 00:00:00+00:00,0.3,0.6
2017-12-30 00:00:00+00:00,0.04,0.4
2017-12-31 00:00:00+00:00,0.22,0.3
2018-01-01 00:00:00+00:00,0.25,0.5
2018-01-02 00:00:00+00:00,0.05,0.3
2018-01-03 00:00:00+00:00,0.04,0.7
2018-01-04 00:00:00+00:00,0.02,0.4
2018-01-05 00:00:00+00:00,0.09,0.4
2018-01-06 00:00:00+00:00,0.22,1.4
2018-01-07 00:00:00+00:00,0.14,1.3
2018-01-08 00:00:00+00:00,0.35,1.8
2018-01-09 00:00:00+00:00,0.15,1.0
2018-01-10 00:00:00+00:00,0.2,0.6
2018-01-11 00:00:00+00:00,0.19,0.4
2018-01-12 00:00:00+00:00,0.03,0.4
2018-01-13 00:00:00+00:00,0.21,0.4
2018-01-14 00:00:00+00:00,0.22,0.4
2018-01-15 00:00:00+00:00,0.31,1.3
2018-01-16 00:00:00+00:00,0.04,0.6
2018-01-17 00:00:00+00:00,0.03,0.5
2018-01-18 00:00:00+00:00,0.03,0.3
2018-01-19 00:00:00+00:00,0.04,0.5
2018-01-20 00:00:00+00:00,0.03,0.4
2018-01-21 00:00:00+00:00,0.02,0.5
2018-01-22 00:00:00+00:00,0.01,0.3
2018-01-23 00:00:00+00:00,0.05,0.3
2018-01-24 00:00:00+00:00,0.24,1.1
2018-01-25 00:00:00+00:00,0.12,1.9
2018-01-26 00:00:00+00:00,0.21,1.4
2018-01-27 00:00:00+00:00,0.17,0.5
2018-01-28 00:00:00+00:00,0.06,0.6
2018-01-29 00:00:00+00:00,0.27,0.8
2018-01-30 00:00:00+00:00,0.25,0.8
2018-01-31 00:00:00+00:00,0.29,1.5
2018-02-01 00:00:00+00:00,0.04,1.1
2018-02-02 00:00:00+00:00,0.16,0.4
2018-02-03 00:00:00+00:00,0.06,0.5
2018-02-04 00:00:00+00:00,0.17,0.8
2018-02-05 00:00:00+00:00,0.31,1.6
2018-02-06 00:00:00+00:00,0.37,1.7
2018-02-07 00:00:00+00:00,0.05,0.6
2018-02-08 00:00:00+00:00,0.05,0.6
2018-02-09 00:00:00+00:00,0.32,0.9
2018-02-10 00:00:00+00:00,0.06,0.7
2018-02-11 00:00:00+00:00,0.14,1.1
2018-02-12 00:00:00+00:00,0.13,1.0
2018-02-13 00:00:00+00:00,0.68,1.3
2018-02-14 00:00:00+00:00,0.54,1.2
2018-02-15 00:00:00+00:00,0.09,0.8
2018-02-16 00:00:00+00:00,0.03,0.5
2018-02-17 00:00:00+00:00,0.09,1.3
2018-02-18 00:00:00+00:00,0.1,0.8
2018-02-19 00:00:00+00:00,0.43,1.0
2018-02-20 00:00:00+00:00,0.2,1.0
2018-02-21 00:00:00+00:00,0.13,1.0
2018-02-22 00:00:00+00:00,0.13,0.9
2018-02-23 00:00:00+00:00,0.58,0.9
2018-02-24 00:00:00+00:00,0.61,1.0
2018-02-25 00:00:00+00:00,0.38,1.1
2018-02-26 00:00:00+00:00,0.99,1.2
2018-02-27 00:00:00+00:00,1.05,0.9
2018-02-28 00:00:00+00:00,1.31,1.7
2018-03-01 00:00:00+00:00,0.51,2.5
2018-03-02 00:00:00+00:00,0.29,1.6
2018-03-03 00:00:00+00:00,0.29,1.4
2018-03-04 00:00:00+00:00,1.39,3.0
2018-03-05 00:00:00+00:00,0.39,2.3
2018-03-06 00:00:00+00:00,0.18,1.0
2018-03-07 00:00:00+00:00,0.09,0.6
2018-03-08 00:00:00+00:00,1.38,2.3
2018-03-09 00:00:00+00:00,0.54,3.2
2018-03-10 00:00:00+00:00,0.35,2.7
2018-03-11 00:00:00+00:00,0.3,3.0
2018-03-12 00:00:00+00:00,0.45,2.0
2018-03-13 00:00:00+00:00,0.32,1.6
2018-03-14 00:00:00+00:00,1.43,2.3
2018-03-15 00:00:00+00:00,0.79,3.3
2018-03-16 00:00:00+00:00,0.95,2.0
2018-03-17 00:00:00+00:00,0.23,1.2
2018-03-18 00:00:00+00:00,0.15,0.9
2018-03-19 00:00:00+00:00,0.14,0.7
2018-03-20 00:00:00+00:00,0.43,1.3
2018-03-21 00:00:00+00:00,1.33,1.7
2018-03-22 00:00:00+00:00,1.38,1.9
2018-03-23 00:00:00+00:00,0.93,1.7
2018-03-24 00:00:00+00:00,3.21,3.4
2018-03-25 00:00:00+00:00,3.19,2.9
2018-03-26 00:00:00+00:00,0.45,1.6
2018-03-27 00:00:00+00:00,0.66,1.7
2018-03-28 00:00:00+00:00,0.72,2.3
2018-03-29 00:00:00+00:00,0.18,0.9
2018-03-30 00:00:00+00:00,0.84,2.3
2018-03-31 00:00:00+00:00,0.23,1.3
2018-04-01 00:00:00+00:00,0.51,1.6
2018-04-02 00:00:00+00:00,2.53,3.9
2018-04-03 00:00:00+00:00,2.24,4.5
2018-04-04 00:00:00+00:00,2.14,4.3
2018-04-05 00:00:00+00:00,1.41,2.5
2018-04-06 00:00:00+00:00,3.98,4.6
2018-04-07 00:00:00+00:00,4.69,5.9
2018-04-08 00:00:00+00:00,3.44,5.5
2018-04-09 00:00:00+00:00,1.07,4.0
2018-04-10 00:00:00+00:00,2.68,4.6
2018-04-11 00:00:00+00:00,2.58,4.1
2018-04-12 00:00:00+00:00,1.16,3.0
2018-04-13 00:00:00+00:00,3.18,4.5
2018-04-14 00:00:00+00:00,4.03,4.3
2018-04-15 00:00:00+00:00,0.97,3.0
2018-04-16 00:00:00+00:00,0.35,1.7
2018-04-17 00:00:00+00:00,3.47,4.0
2018-04-18 00:00:00+00:00,4.49,4.8
2018-04-19 00:00:00+00:00,5.31,5.5
2018-04-20 00:00:00+00:00,5.41,5.6
2018-04-21 00:00:00+00:00,5.34,5.0
2018-04-22 00:00:00+00:00,5.04,5.0
2018-04-23 00:00:00+00:00,2.9,4.7
2018-04-24 00:00:00+00:00,3.5,4.3
2018-04-25 00:00:00+00:00,4.15,4.8
2018-04-26 00:00:00+00:00,0.58,2.5
2018-04-27 00:00:00+00:00,2.09,3.9
2018-04-28 00:00:00+00:00,3.92,5.5
2018-04-29 00:00:00+00:00,2.97,5.8
2018-04-30 00:00:00+00:00,4.07,5.0
2018-05-01 00:00:00+00:00,2.7,3.7
2018-05-02 00:00:00+00:00,0.74,2.8
2018-05-03 00:00:00+00:00,0.44,2.0
2018-05-04 00:00:00+00:00,2.2,3.9
2018-05-05 00:00:00+00:00,3.03,4.5
2018-05-06 00:00:00+00:00,4.45,5.3
2018-05-07 00:00:00+00:00,3.0,3.7
2018-05-08 00:00:00+00:00,5.39,5.8
2018-05-09 00:00:00+00:00,1.48,2.6
2018-05-10 00:00:00+00:00,1.02,3.0
2018-05-11 00:00:00+00:00,2.92,4.3
2018-05-12 00:00:00+00:00,2.55,4.4
2018-05-13 00:00:00+00:00,1.67,3.3
2018-05-14 00:00:00+00:00,0.38,2.3
2018-05-15 00:00:00+00:00,0.33,1.8
2018-05-16 00:00:00+00:00,0.41,1.9
2018-05-17 00:00:00+00:00,0.35,2.0
2018-05-18 00:00:00+00:00,4.23,4.9
2018-05-19 00:00:00+00:00,0.68,2.8
2018-05-20 00:00:00+00:00,0.34,1.9
2018-05-21 00:00:00+00:00,3.86,4.9
2018-05-22 00:00:00+00:00,1.86,3.4
2018-05-23 00:00:00+00:00,1.3,3.7
2018-05-24 00:00:00+00:00,2.36,4.5
2018-05-25 00:00:00+00:00,4.97,5.3
2018-05-26 00:00:00+00:00,5.15,5.7
2018-05-27 00:00:00+00:00,4.24,6.1
2018-05-28 00:00:00+00:00,5.39,6.4
2018-05-29 00:00:00+00:00,1.92,4.0
2018-05-30 00:00:00+00:00,4.07,5.7
2018-05-31 00:00:00+00:00,2.7,4.3
2018-06-01 00:00:00+00:00,3.38,5.4
2018-06-02 00:00:00+00:00,3.73,5.4
2018-06-03 00:00:00+00:00,4.62,5.5
2018-06-04 00:00:00+00:00,3.18,4.7
2018-06-05 00:00:00+00:00,3.62,5.5
2018-06-06 00:00:00+00:00,3.27,5.2
2018-06-07 00:00:00+00:00,2.28,4.6
2018-06-08 00:00:00+00:00,0.58,2.7
2018-06-09 00:00:00+00:00,3.38,5.6
2018-06-10 00:00:00+00:00,4.83,6.1
2018-06-11 00:00:00+00:00,1.68,3.7
2018-06-12 00:00:00+00:00,0.76,2.9
2018-06-13 00:00:00+00:00,0.4,1.7
2018-06-14 00:00:00+00:00,4.63,5.3
2018-06-15 00:00:00+00:00,5.88,5.6
2018-06-16 00:00:00+00:00,6.14,5.9
2018-06-17 00:00:00+00:00,2.69,4.6
2018-06-18 00:00:00+00:00,3.34,5.3
2018-06-19 00:00:00+00:00,5.06,6.0
2018-06-20 00:00:00+00:00,6.83,6.9
2018-06-21 00:00:00+00:00,5.21,6.6
2018-06-22 00:00:00+00:00,4.46,5.8
2018-06-23 00:00:00+00:00,6.69,5.6
2018-06-24 00:00:00+00:00,3.14,4.0
2018-06-25 00:00:00+00:00,3.56,5.0
2018-06-26 00:00:00+00:00,6.48,6.1
2018-06-27 00:00:00+00:00,5.33,6.3
2018-06-28 00:00:00+00:00,2.62,3.9
2018-06-29 00:00:00+00:00,4.7,5.4
2018-06-30 00:00:00+00:00,6.07,6.6
2018-07-01 00:00:00+00:00,6.44,6.5
2018-07-02 00:00:00+00:00,4.98,6.1
2018-07-03 00:00:00+00:00,2.01,3.8
2018-07-04 00:00:00+00:00,3.51,4.8
2018-07-05 00:00:00+00:00,1.48,3.8
2018-07-06 00:00:00+00:00,0.53,2.7
2018-07-07 00:00:00+00:00,4.14,5.6
2018-07-08 00:00:00+00:00,6.49,6.2
2018-07-09 00:00:00+00:00,7.19,6.6
2018-07-10 00:00:00+00:00,2.55,4.3
2018-07-11 00:00:00+00:00,5.48,5.7
2018-07-12 00:00:00+00:00,6.43,6.1
2018-07-13 00:00:00+00:00,7.35,6.7
2018-07-14 00:00:00+00:00,3.82,5.9
2018-07-15 00:00:00+00:00,3.21,5.2
2018-07-16 00:00:00+00:00,5.98,6.4
2018-07-17 00:00:00+00:00,4.11,4.7
2018-07-18 00:00:00+00:00,7.59,6.6
2018-07-19 00:00:00+00:00,6.75,6.6
2018-07-20 00:00:00+00:00,3.89,5.9
2018-07-21 00:00:00+00:00,0.4,2.2
2018-07-22 00:00:00+00:00,0.86,3.4
2018-07-23 00:00:00+00:00,1.96,3.8
2018-07-24 00:00:00+00:00,6.07,6.3
2018-07-25 00:00:00+00:00,6.89,6.4
2018-07-26 00:00:00+00:00,7.17,6.7
2018-07-27 00:00:00+00:00,6.98,6.4
2018-07-28 00:00:00+00:00,1.59,3.6
2018-07-29 00:00:00+00:00,6.18,6.3
2018-07-30 00:00:00+00:00,6.71,6.9
2018-07-31 00:00:00+00:00,5.9,6.5
2018-08-01 00:00:00+00:00,4.08,5.8
2018-08-02 00:00:00+00:00,3.17,5.1
2018-08-03 00:00:00+00:00,5.14,6.4
2018-08-04 00:00:00+00:00,6.0,6.6
2018-08-05 00:00:00+00:00,6.7,6.7
2018-08-06 00:00:00+00:00,3.57,5.6
2018-08-07 00:00:00+00:00,2.4,6.5
2018-08-08 00:00:00+00:00,4.22,5.8
2018-08-09 00:00:00+00:00,3.89,6.6
2018-08-10 00:00:00+00:00,0.61,2.6
2018-08-11 00:00:00+00:00,3.41,4.6
2018-08-12 00:00:00+00:00,5.63,6.0
2018-08-13 00:00:00+00:00,1.65,3.1
2018-08-14 00:00:00+00:00,0.93,3.3
2018-08-15 00:00:00+00:00,4.14,5.2
2018-08-16 00:00:00+00:00,5.57,5.6
2018-08-17 00:00:00+00:00,5.1,5.8
2018-08-18 00:00:00+00:00,3.06,5.0
2018-08-19 00:00:00+00:00,3.31,5.1
2018-08-20 00:00:00+00:00,4.06,5.2
2018-08-21 00:00:00+00:00,3.43,4.9
2018-08-22 00:00:00+00:00,3.21,4.9
2018-08-23 00:00:00+00:00,1.91,4.3
2018-08-24 00:00:00+00:00,0.47,2.3
2018-08-25 00:00:00+00:00,0.52,2.2
2018-08-26 00:00:00+00:00,3.83,4.2
2018-08-27 00:00:00+00:00,5.38,4.9
2018-08-28 00:00:00+00:00,4.92,4.7
2018-08-29 00:00:00+00:00,3.45,5.4
2018-08-30 00:00:00+00:00,1.61,3.4
2018-08-31 00:00:00+00:00,0.19,0.9
2018-09-01 00:00:00+00:00,0.33,1.4
2018-09-02 00:00:00+00:00,0.52,2.5
2018-09-03 00:00:00+00:00,2.03,3.4
2018-09-04 00:00:00+00:00,3.29,3.8
2018-09-05 00:00:00+00:00,3.7,4.2
2018-09-06 00:00:00+00:00,2.07,3.7
2018-09-07 00:00:00+00:00,0.55,2.4
2018-09-08 00:00:00+00:00,3.0,3.6
2018-09-09 00:00:00+00:00,3.41,4.0
2018-09-10 00:00:00+00:00,3.3,3.9
2018-09-11 00:00:00+00:00,3.84,4.3
2018-09-12 00:00:00+00:00,4.15,4.5
2018-09-13 00:00:00+00:00,2.28,4.1
2018-09-14 00:00:00+00:00,1.13,3.1
2018-09-15 00:00:00+00:00,2.32,3.5
2018-09-16 00:00:00+00:00,1.29,2.7
2018-09-17 00:00:00+00:00,2.91,3.7
2018-09-18 00:00:00+00:00,1.31,3.0
2018-09-19 00:00:00+00:00,2.79,3.6
2018-09-20 00:00:00+00:00,3.31,3.7
2018-09-21 00:00:00+00:00,2.42,4.6
2018-09-22 00:00:00+00:00,2.03,2.8
2018-09-23 00:00:00+00:00,1.27,3.2
2018-09-24 00:00:00+00:00,2.29,2.6
2018-09-25 00:00:00+00:00,2.6,2.4
2018-09-26 00:00:00+00:00,3.04,2.9
2018-09-27 00:00:00+00:00,3.18,3.1
2018-09-28 00:00:00+00:00,2.96,3.3
2018-09-29 00:00:00+00:00,2.21,2.4
2018-09-30 00:00:00+00:00,2.48,3.0
2018-10-01 00:00:00+00:00,0.27,1.3
2018-10-02 00:00:00+00:00,1.32,2.0
2018-10-03 00:00:00+00:00,0.68,1.9
2018-10-04 00:00:00+00:00,1.82,2.2
2018-10-05 00:00:00+00:00,2.54,2.8
2018-10-06 00:00:00+00:00,2.43,3.8
2018-10-07 00:00:00+00:00,1.91,2.4
2018-10-08 00:00:00+00:00,1.82,2.4
2018-10-09 00:00:00+00:00,1.63,2.2
2018-10-10 00:00:00+00:00,2.88,4.3
2018-10-11 00:00:00+00:00,0.62,3.5
2018-10-12 00:00:00+00:00,2.57,3.0
2018-10-13 00:00:00+00:00,2.71,3.5
2018-10-14 00:00:00+00:00,3.29,4.5
2018-10-15 00:00:00+00:00,1.69,3.6
2018-10-16 00:00:00+00:00,2.19,2.5
2018-10-17 00:00:00+00:00,2.23,2.3
2018-10-18 00:00:00+00:00,1.2,1.6
2018-10-19 00:00:00+00:00,1.35,1.6
2018-10-20 00:00:00+00:00,1.09,1.4
2018-10-21 00:00:00+00:00,0.92,1.3
2018-10-22 00:00:00+00:00,1.37,1.4
2018-10-23 00:00:00+00:00,1.56,1.4
2018-10-24 00:00:00+00:00,0.29,1.0
2018-10-25 00:00:00+00:00,1.27,1.6
2018-10-26 00:00:00+00:00,1.26,1.3
2018-10-27 00:00:00+00:00,0.11,0.6
2018-10-28 00:00:00+00:00,0.05,0.4
2018-10-29 00:00:00+00:00,0.06,0.5
2018-10-30 00:00:00+00:00,0.43,1.8
2018-10-31 00:00:00+00:00,1.06,2.4
2018-11-01 00:00:00+00:00,1.02,1.6
2018-11-02 00:00:00+00:00,0.4,0.8
2018-11-03 00:00:00+00:00,0.65,1.1
2018-11-04 00:00:00+00:00,0.87,1.1
2018-11-05 00:00:00+00:00,1.42,2.7
2018-11-06 00:00:00+00:00,1.02,3.0
2018-11-07 00:00:00+00:00,1.03,1.9
2018-11-08 00:00:00+00:00,0.58,0.9
2018-11-09 00:00:00+00:00,0.32,1.5
2018-11-10 00:00:00+00:00,1.33,2.9
2018-11-11 00:00:00+00:00,1.34,2.8
2018-11-12 00:00:00+00:00,1.34,3.2
2018-11-13 00:00:00+00:00,0.6,1.1
2018-11-14 00:00:00+00:00,0.7,1.0
2018-11-15 00:00:00+00:00,0.52,0.4
2018-11-16 00:00:00+00:00,0.55,0.5
2018-11-17 00:00:00+00:00,0.67,0.6
2018-11-18 00:00:00+00:00,0.61,0.5
2018-11-19 00:00:00+00:00,0.12,0.4
2018-11-20 00:00:00+00:00,0.59,1.2
2018-11-21 00:00:00+00:00,0.62,1.2
2018-11-22 00:00:00+00:00,0.45,0.5
2018-11-23 00:00:00+00:00,0.26,1.6
2018-11-24 00:00:00+00:00,0.09,0.5
2018-11-25 00:00:00+00:00,0.46,0.8
2018-11-26 00:00:00+00:00,0.11,0.6
2018-11-27 00:00:00+00:00,0.09,0.6
2018-11-28 00:00:00+00:00,0.6,0.5
2018-11-29 00:00:00+00:00,0.29,1.1
2018-11-30 00:00:00+00:00,0.1,0.4
2018-12-01 00:00:00+00:00,0.32,0.6
2018-12-02 00:00:00+00:00,0.15,1.4
2018-12-03 00:00:00+00:00,0.11,0.3
2018-12-04 00:00:00+00:00,0.05,0.4
2018-12-05 00:00:00+00:00,0.11,0.6
2018-12-06 00:00:00+00:00,0.12,0.3
2018-12-07 00:00:00+00:00,0.37,0.9
2018-12-08 00:00:00+00:00,0.15,0.8
2018-12-09 00:00:00+00:00,0.06,0.4
2018-12-10 00:00:00+00:00,0.1,0.7
2018-12-11 00:00:00+00:00,0.23,0.3
2018-12-12 00:00:00+00:00,0.52,0.4
2018-12-13 00:00:00+00:00,0.59,0.7
2018-12-14 00:00:00+00:00,0.51,0.3
2018-12-15 00:00:00+00:00,0.56,0.5
2018-12-16 00:00:00+00:00,0.13,0.4
2018-12-17 00:00:00+00:00,0.07,0.2
2018-12-18 00:00:00+00:00,0.52,0.8
2018-12-19 00:00:00+00:00,0.12,0.7
2018-12-20 00:00:00+00:00,0.26,0.3
2018-12-21 00:00:00+00:00,0.12,1.3
2018-12-22 00:00:00+00:00,0.09,0.3
2018-12-23 00:00:00+00:00,0.05,0.3
2018-12-24 00:00:00+00:00,0.04,0.4
2018-12-25 00:00:00+00:00,0.32,0.3
2018-12-26 00:00:00+00:00,0.35,0.5
2018-12-27 00:00:00+00:00,0.36,0.5
2018-12-28 00:00:00+00:00,0.21,0.3
2018-12-29 00:00:00+00:00,0.04,0.3
2018-12-30 00:00:00+00:00,0.04,0.3
2018-12-31 00:00:00+00:00,0.02,0.2
2019-01-01 00:00:00+00:00,0.18,0.2
2019-01-02 00:00:00+00:00,0.08,1.1
2019-01-03 00:00:00+00:00,0.27,0.6
2019-01-04 00:00:00+00:00,0.24,0.2
2019-01-05 00:00:00+00:00,0.03,0.3
2019-01-06 00:00:00+00:00,0.02,0.2
2019-01-07 00:00:00+00:00,0.05,0.3
2019-01-08 00:00:00+00:00,0.03,0.5
2019-01-09 00:00:00+00:00,0.05,0.8
2019-01-10 00:00:00+00:00,0.04,0.4
2019-01-11 00:00:00+00:00,0.06,0.2
2019-01-12 00:00:00+00:00,0.03,0.3
2019-01-13 00:00:00+00:00,0.01,0.3
2019-01-14 00:00:00+00:00,0.04,0.7
2019-01-15 00:00:00+00:00,0.17,0.3
2019-01-16 00:00:00+00:00,0.23,0.7
2019-01-17 00:00:00+00:00,0.15,1.0
2019-01-18 00:00:00+00:00,0.23,0.5
2019-01-19 00:00:00+00:00,0.26,0.4
2019-01-20 00:00:00+00:00,0.31,0.6
2019-01-21 00:00:00+00:00,0.06,0.4
2019-01-22 00:00:00+00:00,0.27,0.3
2019-01-23 00:00:00+00:00,0.19,0.5
2019-01-24 00:00:00+00:00,0.2,0.5
2019-01-25 00:00:00+00:00,0.26,0.4
2019-01-26 00:00:00+00:00,0.09,0.8
2019-01-27 00:00:00+00:00,0.13,0.7
2019-01-28 00:00:00+00:00,0.08,0.7
2019-01-29 00:00:00+00:00,0.19,0.7
2019-01-30 00:00:00+00:00,0.15,1.1
2019-01-31 00:00:00+00:00,0.42,1.6
2019-02-01 00:00:00+00:00,0.06,1.3
2019-02-02 00:00:00+00:00,0.07,0.5
2019-02-03 00:00:00+00:00,0.05,0.8
2019-02-04 00:00:00+00:00,0.29,0.7
2019-02-05 00:00:00+00:00,0.35,0.7
2019-02-06 00:00:00+00:00,0.39,0.9
2019-02-07 00:00:00+00:00,0.09,1.0
2019-02-08 00:00:00+00:00,0.4,1.2
2019-02-09 00:00:00+00:00,0.45,1.5
2019-02-10 00:00:00+00:00,0.25,2.2
2019-02-11 00:00:00+00:00,0.09,0.9
2019-02-12 00:00:00+00:00,0.26,0.9
2019-02-13 00:00:00+00:00,0.5,1.3
2019-02-14 00:00:00+00:00,0.57,1.2
2019-02-15 00:00:00+00:00,0.72,1.6
2019-02-16 00:00:00+00:00,0.84,1.9
2019-02-17 00:00:00+00:00,0.9,1.9
2019-02-18 00:00:00+00:00,0.84,1.9
2019-02-19 00:00:00+00:00,0.75,1.4
2019-02-20 00:00:00+00:00,0.81,1.6
2019-02-21 00:00:00+00:00,0.8,1.7
2019-02-22 00:00:00+00:00,0.25,1.3
2019-02-23 00:00:00+00:00,0.58,1.1
2019-02-24 00:00:00+00:00,0.59,1.4
2019-02-25 00:00:00+00:00,0.92,1.6
2019-02-26 00:00:00+00:00,1.06,1.9
2019-02-27 00:00:00+00:00,1.24,2.1
2019-02-28 00:00:00+00:00,1.27,2.5
2019-03-01 00:00:00+00:00,0.12,1.0
2019-03-02 00:00:00+00:00,0.29,1.3
2019-03-03 00:00:00+00:00,0.98,2.3
2019-03-04 00:00:00+00:00,0.49,2.4
2019-03-05 00:00:00+00:00,1.14,1.8
2019-03-06 00:00:00+00:00,0.67,3.6
2019-03-07 00:00:00+00:00,0.23,1.5
